words,tf,business_id
cake,211.0,UpoQYI2d03qy8R82VCRnQg
breakfast,48.0,UoZg0xZepdMXbK_2dtT2nw
gracious,49.0,UoZg0xZepdMXbK_2dtT2nw
delicious,52.0,UoZg0xZepdMXbK_2dtT2nw
bakery,55.0,UoZg0xZepdMXbK_2dtT2nw
place,57.0,UoZg0xZepdMXbK_2dtT2nw
great,57.0,UoZg0xZepdMXbK_2dtT2nw
coffee,64.0,UoZg0xZepdMXbK_2dtT2nw
pastry,71.0,UoZg0xZepdMXbK_2dtT2nw
sandwich,78.0,UoZg0xZepdMXbK_2dtT2nw
good,92.0,UoZg0xZepdMXbK_2dtT2nw
time,353.0,UnQriKTiNsYnyPE3Rt8lTQ
tableau,375.0,UnQriKTiNsYnyPE3Rt8lTQ
table,385.0,UnQriKTiNsYnyPE3Rt8lTQ
place,400.0,UnQriKTiNsYnyPE3Rt8lTQ
u,435.0,UnQriKTiNsYnyPE3Rt8lTQ
restaurant,461.0,UnQriKTiNsYnyPE3Rt8lTQ
good,538.0,UnQriKTiNsYnyPE3Rt8lTQ
great,618.0,UnQriKTiNsYnyPE3Rt8lTQ
service,643.0,UnQriKTiNsYnyPE3Rt8lTQ
food,836.0,UnQriKTiNsYnyPE3Rt8lTQ
desert,87.0,UljbSHv00PKS6YUnnCiSZA
fresh,89.0,UljbSHv00PKS6YUnnCiSZA
time,91.0,UljbSHv00PKS6YUnnCiSZA
salad,97.0,UljbSHv00PKS6YUnnCiSZA
chicken,110.0,UljbSHv00PKS6YUnnCiSZA
good,120.0,UljbSHv00PKS6YUnnCiSZA
place,124.0,UljbSHv00PKS6YUnnCiSZA
pita,134.0,UljbSHv00PKS6YUnnCiSZA
hummus,139.0,UljbSHv00PKS6YUnnCiSZA
food,216.0,UljbSHv00PKS6YUnnCiSZA
time,48.0,Ui6AtphljlMvlutaw0VNWg
one,51.0,Ui6AtphljlMvlutaw0VNWg
told,53.0,Ui6AtphljlMvlutaw0VNWg
would,56.0,Ui6AtphljlMvlutaw0VNWg
call,58.0,Ui6AtphljlMvlutaw0VNWg
go,61.0,Ui6AtphljlMvlutaw0VNWg
room,65.0,Ui6AtphljlMvlutaw0VNWg
store,65.0,Ui6AtphljlMvlutaw0VNWg
furniture,90.0,Ui6AtphljlMvlutaw0VNWg
delivery,104.0,Ui6AtphljlMvlutaw0VNWg
place,277.0,UboXRwy2UBVH91pAwHiK_w
steak,279.0,UboXRwy2UBVH91pAwHiK_w
restaurant,292.0,UboXRwy2UBVH91pAwHiK_w
time,340.0,UboXRwy2UBVH91pAwHiK_w
grill,357.0,UboXRwy2UBVH91pAwHiK_w
weber,365.0,UboXRwy2UBVH91pAwHiK_w
service,376.0,UboXRwy2UBVH91pAwHiK_w
great,406.0,UboXRwy2UBVH91pAwHiK_w
good,568.0,UboXRwy2UBVH91pAwHiK_w
food,611.0,UboXRwy2UBVH91pAwHiK_w
dish,108.0,UYO_d_iqHp4trXNxVOVR1w
one,114.0,UYO_d_iqHp4trXNxVOVR1w
like,118.0,UYO_d_iqHp4trXNxVOVR1w
great,124.0,UYO_d_iqHp4trXNxVOVR1w
place,124.0,UYO_d_iqHp4trXNxVOVR1w
bastion,131.0,UYO_d_iqHp4trXNxVOVR1w
experience,140.0,UYO_d_iqHp4trXNxVOVR1w
drink,142.0,UYO_d_iqHp4trXNxVOVR1w
food,147.0,UYO_d_iqHp4trXNxVOVR1w
bar,217.0,UYO_d_iqHp4trXNxVOVR1w
great,49.0,UYDFNziNUAw6F05vXUqGXQ
thin,51.0,UYDFNziNUAw6F05vXUqGXQ
one,53.0,UYDFNziNUAw6F05vXUqGXQ
cheese,55.0,UYDFNziNUAw6F05vXUqGXQ
like,64.0,UYDFNziNUAw6F05vXUqGXQ
crust,67.0,UYDFNziNUAw6F05vXUqGXQ
pie,76.0,UYDFNziNUAw6F05vXUqGXQ
place,81.0,UYDFNziNUAw6F05vXUqGXQ
good,86.0,UYDFNziNUAw6F05vXUqGXQ
pizza,340.0,UYDFNziNUAw6F05vXUqGXQ
pancake,272.0,UWB_Oi9dkPwXfhYgFMnjsw
pinky,286.0,UWB_Oi9dkPwXfhYgFMnjsw
egg,291.0,UWB_Oi9dkPwXfhYgFMnjsw
great,333.0,UWB_Oi9dkPwXfhYgFMnjsw
good,352.0,UWB_Oi9dkPwXfhYgFMnjsw
wait,370.0,UWB_Oi9dkPwXfhYgFMnjsw
coffee,371.0,UWB_Oi9dkPwXfhYgFMnjsw
place,435.0,UWB_Oi9dkPwXfhYgFMnjsw
breakfast,455.0,UWB_Oi9dkPwXfhYgFMnjsw
food,471.0,UWB_Oi9dkPwXfhYgFMnjsw
pork,19.0,UVmjxbmreidwhwoFpYaczA
broth,19.0,UVmjxbmreidwhwoFpYaczA
got,22.0,UVmjxbmreidwhwoFpYaczA
great,27.0,UVmjxbmreidwhwoFpYaczA
order,27.0,UVmjxbmreidwhwoFpYaczA
roll,31.0,UVmjxbmreidwhwoFpYaczA
food,31.0,UVmjxbmreidwhwoFpYaczA
place,37.0,UVmjxbmreidwhwoFpYaczA
good,39.0,UVmjxbmreidwhwoFpYaczA
pho,64.0,UVmjxbmreidwhwoFpYaczA
back,64.0,UM6XgOtTX4DWWcGDTWtjEg
time,68.0,UM6XgOtTX4DWWcGDTWtjEg
night,73.0,UM6XgOtTX4DWWcGDTWtjEg
beer,85.0,UM6XgOtTX4DWWcGDTWtjEg
food,87.0,UM6XgOtTX4DWWcGDTWtjEg
good,87.0,UM6XgOtTX4DWWcGDTWtjEg
drink,89.0,UM6XgOtTX4DWWcGDTWtjEg
place,111.0,UM6XgOtTX4DWWcGDTWtjEg
great,115.0,UM6XgOtTX4DWWcGDTWtjEg
bar,160.0,UM6XgOtTX4DWWcGDTWtjEg
tank,13.0,UJ06Hetdk4Xc0o_e3_5qAw
back,14.0,UJ06Hetdk4Xc0o_e3_5qAw
great,14.0,UJ06Hetdk4Xc0o_e3_5qAw
time,15.0,UJ06Hetdk4Xc0o_e3_5qAw
pet,15.0,UJ06Hetdk4Xc0o_e3_5qAw
one,18.0,UJ06Hetdk4Xc0o_e3_5qAw
place,25.0,UJ06Hetdk4Xc0o_e3_5qAw
animal,27.0,UJ06Hetdk4Xc0o_e3_5qAw
store,32.0,UJ06Hetdk4Xc0o_e3_5qAw
fish,39.0,UJ06Hetdk4Xc0o_e3_5qAw
great,649.0,UGefDZNmnBztS0eoXWtHyQ
sauce,657.0,UGefDZNmnBztS0eoXWtHyQ
pork,674.0,UGefDZNmnBztS0eoXWtHyQ
food,674.0,UGefDZNmnBztS0eoXWtHyQ
joint,690.0,UGefDZNmnBztS0eoXWtHyQ
brisket,897.0,UGefDZNmnBztS0eoXWtHyQ
rib,989.0,UGefDZNmnBztS0eoXWtHyQ
good,1008.0,UGefDZNmnBztS0eoXWtHyQ
place,1028.0,UGefDZNmnBztS0eoXWtHyQ
bbq,1405.0,UGefDZNmnBztS0eoXWtHyQ
studio,20.0,U8RlBEjD4Tm2EjdPZdJz8g
bike,20.0,U8RlBEjD4Tm2EjdPZdJz8g
cycle,21.0,U8RlBEjD4Tm2EjdPZdJz8g
instructor,22.0,U8RlBEjD4Tm2EjdPZdJz8g
workout,22.0,U8RlBEjD4Tm2EjdPZdJz8g
time,24.0,U8RlBEjD4Tm2EjdPZdJz8g
vicious,26.0,U8RlBEjD4Tm2EjdPZdJz8g
great,29.0,U8RlBEjD4Tm2EjdPZdJz8g
spin,31.0,U8RlBEjD4Tm2EjdPZdJz8g
class,36.0,U8RlBEjD4Tm2EjdPZdJz8g
place,53.0,U7esGceQIZ_1IG6Ib0c1lQ
order,54.0,U7esGceQIZ_1IG6Ib0c1lQ
one,59.0,U7esGceQIZ_1IG6Ib0c1lQ
bowl,62.0,U7esGceQIZ_1IG6Ib0c1lQ
get,69.0,U7esGceQIZ_1IG6Ib0c1lQ
location,83.0,U7esGceQIZ_1IG6Ib0c1lQ
time,84.0,U7esGceQIZ_1IG6Ib0c1lQ
burrito,105.0,U7esGceQIZ_1IG6Ib0c1lQ
food,111.0,U7esGceQIZ_1IG6Ib0c1lQ
chipotle,149.0,U7esGceQIZ_1IG6Ib0c1lQ
good,53.0,U6PmPJdNMI_dTUPySS5TDg
delicious,54.0,U6PmPJdNMI_dTUPySS5TDg
food,64.0,U6PmPJdNMI_dTUPySS5TDg
juice,71.0,U6PmPJdNMI_dTUPySS5TDg
wrap,74.0,U6PmPJdNMI_dTUPySS5TDg
fresh,80.0,U6PmPJdNMI_dTUPySS5TDg
great,84.0,U6PmPJdNMI_dTUPySS5TDg
flatbread,113.0,U6PmPJdNMI_dTUPySS5TDg
place,114.0,U6PmPJdNMI_dTUPySS5TDg
salad,150.0,U6PmPJdNMI_dTUPySS5TDg
something,4.0,U2kET_H4MlI7PBa-Y0t_9g
vessel,4.0,U2kET_H4MlI7PBa-Y0t_9g
choose,4.0,U2kET_H4MlI7PBa-Y0t_9g
make,5.0,U2kET_H4MlI7PBa-Y0t_9g
u,5.0,U2kET_H4MlI7PBa-Y0t_9g
option,5.0,U2kET_H4MlI7PBa-Y0t_9g
paddywax,6.0,U2kET_H4MlI7PBa-Y0t_9g
store,7.0,U2kET_H4MlI7PBa-Y0t_9g
time,8.0,U2kET_H4MlI7PBa-Y0t_9g
candle,22.0,U2kET_H4MlI7PBa-Y0t_9g
always,65.0,U0ICWpbd1C0GD9SpIv3bSA
back,66.0,U0ICWpbd1C0GD9SpIv3bSA
get,68.0,U0ICWpbd1C0GD9SpIv3bSA
time,94.0,U0ICWpbd1C0GD9SpIv3bSA
great,98.0,U0ICWpbd1C0GD9SpIv3bSA
service,103.0,U0ICWpbd1C0GD9SpIv3bSA
good,109.0,U0ICWpbd1C0GD9SpIv3bSA
outback,117.0,U0ICWpbd1C0GD9SpIv3bSA
food,118.0,U0ICWpbd1C0GD9SpIv3bSA
steak,153.0,U0ICWpbd1C0GD9SpIv3bSA
best,30.0,TtUjKI-C8wFeoEwTApPi-g
fresh,32.0,TtUjKI-C8wFeoEwTApPi-g
get,34.0,TtUjKI-C8wFeoEwTApPi-g
like,34.0,TtUjKI-C8wFeoEwTApPi-g
mexican,34.0,TtUjKI-C8wFeoEwTApPi-g
good,35.0,TtUjKI-C8wFeoEwTApPi-g
food,44.0,TtUjKI-C8wFeoEwTApPi-g
taco,67.0,TtUjKI-C8wFeoEwTApPi-g
place,74.0,TtUjKI-C8wFeoEwTApPi-g
meat,94.0,TtUjKI-C8wFeoEwTApPi-g
sauce,220.0,TjAsf2vHEYh_mCHpQqGgDA
iozzos,226.0,TjAsf2vHEYh_mCHpQqGgDA
back,235.0,TjAsf2vHEYh_mCHpQqGgDA
service,250.0,TjAsf2vHEYh_mCHpQqGgDA
restaurant,285.0,TjAsf2vHEYh_mCHpQqGgDA
place,303.0,TjAsf2vHEYh_mCHpQqGgDA
italian,314.0,TjAsf2vHEYh_mCHpQqGgDA
good,332.0,TjAsf2vHEYh_mCHpQqGgDA
great,343.0,TjAsf2vHEYh_mCHpQqGgDA
food,421.0,TjAsf2vHEYh_mCHpQqGgDA
got,27.0,Tf7c38yepZzZvPG9wxNIqw
service,27.0,Tf7c38yepZzZvPG9wxNIqw
drink,28.0,Tf7c38yepZzZvPG9wxNIqw
also,29.0,Tf7c38yepZzZvPG9wxNIqw
place,34.0,Tf7c38yepZzZvPG9wxNIqw
restaurant,36.0,Tf7c38yepZzZvPG9wxNIqw
good,43.0,Tf7c38yepZzZvPG9wxNIqw
food,48.0,Tf7c38yepZzZvPG9wxNIqw
jasper,49.0,Tf7c38yepZzZvPG9wxNIqw
great,71.0,Tf7c38yepZzZvPG9wxNIqw
fried,911.0,TcNZXteosegb1RO4O5hREw
get,934.0,TcNZXteosegb1RO4O5hREw
roast,1061.0,TcNZXteosegb1RO4O5hREw
good,1172.0,TcNZXteosegb1RO4O5hREw
beef,1256.0,TcNZXteosegb1RO4O5hREw
place,1261.0,TcNZXteosegb1RO4O5hREw
po,1327.0,TcNZXteosegb1RO4O5hREw
boy,1561.0,TcNZXteosegb1RO4O5hREw
poboy,1603.0,TcNZXteosegb1RO4O5hREw
shrimp,1970.0,TcNZXteosegb1RO4O5hREw
drink,291.0,TSKCK51GymAsxiA-kx-RiA
u,294.0,TSKCK51GymAsxiA-kx-RiA
time,313.0,TSKCK51GymAsxiA-kx-RiA
taco,348.0,TSKCK51GymAsxiA-kx-RiA
service,389.0,TSKCK51GymAsxiA-kx-RiA
place,417.0,TSKCK51GymAsxiA-kx-RiA
brisket,473.0,TSKCK51GymAsxiA-kx-RiA
good,524.0,TSKCK51GymAsxiA-kx-RiA
great,535.0,TSKCK51GymAsxiA-kx-RiA
food,659.0,TSKCK51GymAsxiA-kx-RiA
failonis,26.0,TOqkNXJ9yHwzYBTCgS559Q
one,26.0,TOqkNXJ9yHwzYBTCgS559Q
best,27.0,TOqkNXJ9yHwzYBTCgS559Q
like,28.0,TOqkNXJ9yHwzYBTCgS559Q
family,29.0,TOqkNXJ9yHwzYBTCgS559Q
good,39.0,TOqkNXJ9yHwzYBTCgS559Q
food,40.0,TOqkNXJ9yHwzYBTCgS559Q
place,49.0,TOqkNXJ9yHwzYBTCgS559Q
great,55.0,TOqkNXJ9yHwzYBTCgS559Q
pizza,94.0,TOqkNXJ9yHwzYBTCgS559Q
sandwich,17.0,TOVprh8VkxDRMwU-MlRgJg
great,18.0,TOVprh8VkxDRMwU-MlRgJg
good,18.0,TOVprh8VkxDRMwU-MlRgJg
always,19.0,TOVprh8VkxDRMwU-MlRgJg
pizza,19.0,TOVprh8VkxDRMwU-MlRgJg
fresh,20.0,TOVprh8VkxDRMwU-MlRgJg
roll,20.0,TOVprh8VkxDRMwU-MlRgJg
bread,21.0,TOVprh8VkxDRMwU-MlRgJg
bakery,22.0,TOVprh8VkxDRMwU-MlRgJg
cake,33.0,TOVprh8VkxDRMwU-MlRgJg
service,161.0,TMBbCDQG6bENJoQSST0XiA
brigtsens,161.0,TMBbCDQG6bENJoQSST0XiA
orleans,164.0,TMBbCDQG6bENJoQSST0XiA
best,171.0,TMBbCDQG6bENJoQSST0XiA
shrimp,173.0,TMBbCDQG6bENJoQSST0XiA
meal,173.0,TMBbCDQG6bENJoQSST0XiA
good,178.0,TMBbCDQG6bENJoQSST0XiA
new,194.0,TMBbCDQG6bENJoQSST0XiA
food,248.0,TMBbCDQG6bENJoQSST0XiA
restaurant,253.0,TMBbCDQG6bENJoQSST0XiA
u,94.0,TJ3rnd66ErA9mbrXf396ig
time,97.0,TJ3rnd66ErA9mbrXf396ig
food,103.0,TJ3rnd66ErA9mbrXf396ig
bartender,107.0,TJ3rnd66ErA9mbrXf396ig
good,137.0,TJ3rnd66ErA9mbrXf396ig
drink,153.0,TJ3rnd66ErA9mbrXf396ig
great,155.0,TJ3rnd66ErA9mbrXf396ig
music,164.0,TJ3rnd66ErA9mbrXf396ig
place,164.0,TJ3rnd66ErA9mbrXf396ig
bar,205.0,TJ3rnd66ErA9mbrXf396ig
n,6.0,TIqYrzMd8KLMTR7TtLcfYQ
time,6.0,TIqYrzMd8KLMTR7TtLcfYQ
away,7.0,TIqYrzMd8KLMTR7TtLcfYQ
right,7.0,TIqYrzMd8KLMTR7TtLcfYQ
much,7.0,TIqYrzMd8KLMTR7TtLcfYQ
ligori,9.0,TIqYrzMd8KLMTR7TtLcfYQ
wilbur,9.0,TIqYrzMd8KLMTR7TtLcfYQ
dr,10.0,TIqYrzMd8KLMTR7TtLcfYQ
dog,10.0,TIqYrzMd8KLMTR7TtLcfYQ
vet,12.0,TIqYrzMd8KLMTR7TtLcfYQ
culture,38.0,TIoiB8PYw4GjAqDiP-iJKg
cross,39.0,TIoiB8PYw4GjAqDiP-iJKg
good,45.0,TIoiB8PYw4GjAqDiP-iJKg
great,50.0,TIoiB8PYw4GjAqDiP-iJKg
service,51.0,TIoiB8PYw4GjAqDiP-iJKg
place,51.0,TIoiB8PYw4GjAqDiP-iJKg
restaurant,53.0,TIoiB8PYw4GjAqDiP-iJKg
chicken,62.0,TIoiB8PYw4GjAqDiP-iJKg
indian,92.0,TIoiB8PYw4GjAqDiP-iJKg
food,125.0,TIoiB8PYw4GjAqDiP-iJKg
back,15.0,SwPoeln3QS9H9cVjHXVoQg
customer,15.0,SwPoeln3QS9H9cVjHXVoQg
fried,18.0,SwPoeln3QS9H9cVjHXVoQg
rice,19.0,SwPoeln3QS9H9cVjHXVoQg
place,20.0,SwPoeln3QS9H9cVjHXVoQg
order,23.0,SwPoeln3QS9H9cVjHXVoQg
good,26.0,SwPoeln3QS9H9cVjHXVoQg
chinese,29.0,SwPoeln3QS9H9cVjHXVoQg
chicken,45.0,SwPoeln3QS9H9cVjHXVoQg
food,49.0,SwPoeln3QS9H9cVjHXVoQg
miller,74.0,SvDyTNMMznMKt_W1IQ1v6Q
get,80.0,SvDyTNMMznMKt_W1IQ1v6Q
drink,87.0,SvDyTNMMznMKt_W1IQ1v6Q
bar,91.0,SvDyTNMMznMKt_W1IQ1v6Q
time,96.0,SvDyTNMMznMKt_W1IQ1v6Q
place,104.0,SvDyTNMMznMKt_W1IQ1v6Q
service,114.0,SvDyTNMMznMKt_W1IQ1v6Q
great,116.0,SvDyTNMMznMKt_W1IQ1v6Q
good,130.0,SvDyTNMMznMKt_W1IQ1v6Q
food,173.0,SvDyTNMMznMKt_W1IQ1v6Q
restaurant,53.0,Sta8MzuLQAMEiGn0DQaXvg
one,54.0,Sta8MzuLQAMEiGn0DQaXvg
best,56.0,Sta8MzuLQAMEiGn0DQaXvg
indian,63.0,Sta8MzuLQAMEiGn0DQaXvg
time,65.0,Sta8MzuLQAMEiGn0DQaXvg
good,97.0,Sta8MzuLQAMEiGn0DQaXvg
place,106.0,Sta8MzuLQAMEiGn0DQaXvg
food,124.0,Sta8MzuLQAMEiGn0DQaXvg
chicken,125.0,Sta8MzuLQAMEiGn0DQaXvg
biryani,220.0,Sta8MzuLQAMEiGn0DQaXvg
service,230.0,So5ynsJSVB1qaDek1oXvXg
back,250.0,So5ynsJSVB1qaDek1oXvXg
orleans,264.0,So5ynsJSVB1qaDek1oXvXg
time,267.0,So5ynsJSVB1qaDek1oXvXg
new,312.0,So5ynsJSVB1qaDek1oXvXg
place,312.0,So5ynsJSVB1qaDek1oXvXg
shrimp,318.0,So5ynsJSVB1qaDek1oXvXg
great,360.0,So5ynsJSVB1qaDek1oXvXg
good,457.0,So5ynsJSVB1qaDek1oXvXg
food,652.0,So5ynsJSVB1qaDek1oXvXg
im,36.0,SOIOJYjpMZIAuAlH2ja-_Q
lot,40.0,SOIOJYjpMZIAuAlH2ja-_Q
go,43.0,SOIOJYjpMZIAuAlH2ja-_Q
customer,44.0,SOIOJYjpMZIAuAlH2ja-_Q
time,45.0,SOIOJYjpMZIAuAlH2ja-_Q
like,45.0,SOIOJYjpMZIAuAlH2ja-_Q
one,62.0,SOIOJYjpMZIAuAlH2ja-_Q
get,70.0,SOIOJYjpMZIAuAlH2ja-_Q
store,94.0,SOIOJYjpMZIAuAlH2ja-_Q
walmart,113.0,SOIOJYjpMZIAuAlH2ja-_Q
shrimp,321.0,SJIQFKTW6uUsOo29w9IHxw
amazing,349.0,SJIQFKTW6uUsOo29w9IHxw
new,354.0,SJIQFKTW6uUsOo29w9IHxw
mambo,372.0,SJIQFKTW6uUsOo29w9IHxw
place,453.0,SJIQFKTW6uUsOo29w9IHxw
service,512.0,SJIQFKTW6uUsOo29w9IHxw
oyster,542.0,SJIQFKTW6uUsOo29w9IHxw
good,628.0,SJIQFKTW6uUsOo29w9IHxw
great,722.0,SJIQFKTW6uUsOo29w9IHxw
food,919.0,SJIQFKTW6uUsOo29w9IHxw
get,16.0,S7yGUC9DmOaw5B2fiDvY9Q
time,18.0,S7yGUC9DmOaw5B2fiDvY9Q
place,18.0,S7yGUC9DmOaw5B2fiDvY9Q
like,19.0,S7yGUC9DmOaw5B2fiDvY9Q
order,21.0,S7yGUC9DmOaw5B2fiDvY9Q
great,21.0,S7yGUC9DmOaw5B2fiDvY9Q
eagle,21.0,S7yGUC9DmOaw5B2fiDvY9Q
cheese,23.0,S7yGUC9DmOaw5B2fiDvY9Q
good,38.0,S7yGUC9DmOaw5B2fiDvY9Q
pizza,84.0,S7yGUC9DmOaw5B2fiDvY9Q
try,8.0,S7j0kVAX9lIb9gIT2VqhBw
back,9.0,S7j0kVAX9lIb9gIT2VqhBw
nashville,9.0,S7j0kVAX9lIb9gIT2VqhBw
favorite,9.0,S7j0kVAX9lIb9gIT2VqhBw
bartender,10.0,S7j0kVAX9lIb9gIT2VqhBw
great,12.0,S7j0kVAX9lIb9gIT2VqhBw
flight,12.0,S7j0kVAX9lIb9gIT2VqhBw
place,16.0,S7j0kVAX9lIb9gIT2VqhBw
cocktail,17.0,S7j0kVAX9lIb9gIT2VqhBw
whiskey,31.0,S7j0kVAX9lIb9gIT2VqhBw
try,50.0,RmJJ979n9a2AZLUSe7_X6Q
ordered,53.0,RmJJ979n9a2AZLUSe7_X6Q
delicious,54.0,RmJJ979n9a2AZLUSe7_X6Q
la,55.0,RmJJ979n9a2AZLUSe7_X6Q
back,65.0,RmJJ979n9a2AZLUSe7_X6Q
service,84.0,RmJJ979n9a2AZLUSe7_X6Q
good,96.0,RmJJ979n9a2AZLUSe7_X6Q
place,104.0,RmJJ979n9a2AZLUSe7_X6Q
great,124.0,RmJJ979n9a2AZLUSe7_X6Q
food,195.0,RmJJ979n9a2AZLUSe7_X6Q
time,46.0,Rjnt6EpQV8KFk2nRmO0bHQ
dealership,47.0,Rjnt6EpQV8KFk2nRmO0bHQ
get,48.0,Rjnt6EpQV8KFk2nRmO0bHQ
bohn,50.0,Rjnt6EpQV8KFk2nRmO0bHQ
vehicle,54.0,Rjnt6EpQV8KFk2nRmO0bHQ
day,55.0,Rjnt6EpQV8KFk2nRmO0bHQ
would,62.0,Rjnt6EpQV8KFk2nRmO0bHQ
ford,89.0,Rjnt6EpQV8KFk2nRmO0bHQ
service,100.0,Rjnt6EpQV8KFk2nRmO0bHQ
car,105.0,Rjnt6EpQV8KFk2nRmO0bHQ
time,128.0,RcsTutp1103SGiYtam7xRg
wait,129.0,RcsTutp1103SGiYtam7xRg
table,131.0,RcsTutp1103SGiYtam7xRg
service,136.0,RcsTutp1103SGiYtam7xRg
back,138.0,RcsTutp1103SGiYtam7xRg
drink,140.0,RcsTutp1103SGiYtam7xRg
place,159.0,RcsTutp1103SGiYtam7xRg
good,192.0,RcsTutp1103SGiYtam7xRg
great,223.0,RcsTutp1103SGiYtam7xRg
food,231.0,RcsTutp1103SGiYtam7xRg
call,44.0,RZJQTaxWa4GUTQKDXJHBmQ
company,46.0,RZJQTaxWa4GUTQKDXJHBmQ
brother,49.0,RZJQTaxWa4GUTQKDXJHBmQ
day,55.0,RZJQTaxWa4GUTQKDXJHBmQ
work,57.0,RZJQTaxWa4GUTQKDXJHBmQ
time,59.0,RZJQTaxWa4GUTQKDXJHBmQ
called,63.0,RZJQTaxWa4GUTQKDXJHBmQ
would,76.0,RZJQTaxWa4GUTQKDXJHBmQ
hoffman,79.0,RZJQTaxWa4GUTQKDXJHBmQ
service,98.0,RZJQTaxWa4GUTQKDXJHBmQ
u,292.0,R9TBf8VqGQ83kvdIxkC9RQ
service,322.0,R9TBf8VqGQ83kvdIxkC9RQ
chase,361.0,R9TBf8VqGQ83kvdIxkC9RQ
restaurant,366.0,R9TBf8VqGQ83kvdIxkC9RQ
place,376.0,R9TBf8VqGQ83kvdIxkC9RQ
good,474.0,R9TBf8VqGQ83kvdIxkC9RQ
buffet,527.0,R9TBf8VqGQ83kvdIxkC9RQ
fried,614.0,R9TBf8VqGQ83kvdIxkC9RQ
chicken,780.0,R9TBf8VqGQ83kvdIxkC9RQ
food,801.0,R9TBf8VqGQ83kvdIxkC9RQ
like,36.0,R9CkIswjh9tRaI-oChUBGA
fresh,37.0,R9CkIswjh9tRaI-oChUBGA
go,42.0,R9CkIswjh9tRaI-oChUBGA
option,43.0,R9CkIswjh9tRaI-oChUBGA
place,48.0,R9CkIswjh9tRaI-oChUBGA
get,52.0,R9CkIswjh9tRaI-oChUBGA
time,53.0,R9CkIswjh9tRaI-oChUBGA
cava,61.0,R9CkIswjh9tRaI-oChUBGA
bowl,69.0,R9CkIswjh9tRaI-oChUBGA
food,79.0,R9CkIswjh9tRaI-oChUBGA
week,6.0,R79fR62cBST2biXhwfwf1Q
get,6.0,R79fR62cBST2biXhwfwf1Q
know,6.0,R79fR62cBST2biXhwfwf1Q
academy,7.0,R79fR62cBST2biXhwfwf1Q
job,7.0,R79fR62cBST2biXhwfwf1Q
great,8.0,R79fR62cBST2biXhwfwf1Q
time,8.0,R79fR62cBST2biXhwfwf1Q
animal,9.0,R79fR62cBST2biXhwfwf1Q
art,10.0,R79fR62cBST2biXhwfwf1Q
dog,26.0,R79fR62cBST2biXhwfwf1Q
nashville,114.0,R41oIvpXmZPpMT6IxIWgzg
staff,115.0,R41oIvpXmZPpMT6IxIWgzg
station,119.0,R41oIvpXmZPpMT6IxIWgzg
train,122.0,R41oIvpXmZPpMT6IxIWgzg
night,123.0,R41oIvpXmZPpMT6IxIWgzg
stay,130.0,R41oIvpXmZPpMT6IxIWgzg
great,131.0,R41oIvpXmZPpMT6IxIWgzg
lobby,175.0,R41oIvpXmZPpMT6IxIWgzg
room,404.0,R41oIvpXmZPpMT6IxIWgzg
hotel,430.0,R41oIvpXmZPpMT6IxIWgzg
food,10.0,Qx_FhYUTbQg-l6z2561w6Q
also,11.0,Qx_FhYUTbQg-l6z2561w6Q
service,11.0,Qx_FhYUTbQg-l6z2561w6Q
skating,12.0,Qx_FhYUTbQg-l6z2561w6Q
good,12.0,Qx_FhYUTbQg-l6z2561w6Q
great,13.0,Qx_FhYUTbQg-l6z2561w6Q
didnt,14.0,Qx_FhYUTbQg-l6z2561w6Q
hockey,16.0,Qx_FhYUTbQg-l6z2561w6Q
ice,19.0,Qx_FhYUTbQg-l6z2561w6Q
rink,38.0,Qx_FhYUTbQg-l6z2561w6Q
get,20.0,Qw83CzUGy2m2ZwvC2YAp9g
truck,20.0,Qw83CzUGy2m2ZwvC2YAp9g
year,20.0,Qw83CzUGy2m2ZwvC2YAp9g
event,22.0,Qw83CzUGy2m2ZwvC2YAp9g
beer,24.0,Qw83CzUGy2m2ZwvC2YAp9g
nashville,26.0,Qw83CzUGy2m2ZwvC2YAp9g
food,27.0,Qw83CzUGy2m2ZwvC2YAp9g
great,28.0,Qw83CzUGy2m2ZwvC2YAp9g
free,34.0,Qw83CzUGy2m2ZwvC2YAp9g
music,45.0,Qw83CzUGy2m2ZwvC2YAp9g
cheese,29.0,QrNIfXs-krBk8ZEsGh4gHw
make,30.0,QrNIfXs-krBk8ZEsGh4gHw
hoagy,31.0,QrNIfXs-krBk8ZEsGh4gHw
best,33.0,QrNIfXs-krBk8ZEsGh4gHw
great,34.0,QrNIfXs-krBk8ZEsGh4gHw
roll,36.0,QrNIfXs-krBk8ZEsGh4gHw
good,37.0,QrNIfXs-krBk8ZEsGh4gHw
silvios,37.0,QrNIfXs-krBk8ZEsGh4gHw
sandwich,44.0,QrNIfXs-krBk8ZEsGh4gHw
bread,50.0,QrNIfXs-krBk8ZEsGh4gHw
back,35.0,QlI4_BHwxb5UplGwd4vE0w
delicious,35.0,QlI4_BHwxb5UplGwd4vE0w
like,36.0,QlI4_BHwxb5UplGwd4vE0w
great,48.0,QlI4_BHwxb5UplGwd4vE0w
authentic,58.0,QlI4_BHwxb5UplGwd4vE0w
good,64.0,QlI4_BHwxb5UplGwd4vE0w
mexican,70.0,QlI4_BHwxb5UplGwd4vE0w
place,81.0,QlI4_BHwxb5UplGwd4vE0w
food,104.0,QlI4_BHwxb5UplGwd4vE0w
